"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"161",NA,"Cenargen","CEN","30581","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","B. M. T. Walter",NA,NA,"448","Sebastião Pinheiro Cordovil da Silva",1996,5,21,"Brazil","Go","NIQUELANDIA","Fazenda Santo Antônio da Serra Negra (arredantário Divino Duarte).",-48.3775,-14.04056,NA,"BRA:Cenargen:CEN:0000030581",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"162",NA,"UFPI","TEPB","17422","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","B. Walter","2000-01-01T00:00:00.000+0000",NA,"448","S.P. Cordovil-Silva et al.",1996,5,21,"Brazil","Goiás","Niquelândia","Fazenda Santo Antônio da Serra negra (arrendatário Divino Duarte)",-48.3775,-14.040556,"Árvore de 8m e 50cm de DAP, fruto maduro marrom, frequente, solo calcário-pedregoso, relevo levemente acidentado Ambiente: Mata mesofítica","BRA:UFPI:TEPB:0000017422",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"163","2017-10-13T11:07:29.000+0000","JBRJ","RB","RB00072816","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Bruno M.T.Walter","1998-01-01T00:00:00.000+0000",NA,"3395","Bruno M.T.Walter; João Benedito Pereira, Aécio Amaral dos Santoa, João Marcelo de Rezende, Sebastião Pinheiro Cordovil da Silva",1996,8,17,"Brazil","Goiás","Campinaçu","Apos corrego Boa NOva em direção as grandes matas mesofiticas. Na região da estrada velha Minaçu-obra.",-48.416667,-13.816667,"Árvore, 11 metros de altura, frutos maduros castanhos.","urn:catalog:JBRJ:RB:72816",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"164",NA,"Cenargen","CEN","31597","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","B. M. T. Walter",NA,NA,"3395","Bruno Machado Teles Walter",1996,8,17,"Brazil","Go","CAMPINACU","Após córrego Boa Nova em direção às grandes Matas Mesofíticas. Na região da estrada velha Minaçu-obra.",-48.41667,-13.81667,"Futuro Reservatório do AHE-Serra da Mesa.","BRA:Cenargen:CEN:0000031597",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"165","2017-10-17T13:45:48.000+0000","JBRJ","RB","RB00513974","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","N. Marquete F. ds Silva",NA,NA,"2755","R. Marquete; A .Vaz, R.C. Mendonça, M.L., G.N. de JesusA .Vaz, R.C. Mendonça, M.L., G.N. de Jesus",1996,10,22,"Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadediros, ponto de descanso.",NA,NA,"Árvore com 6 m de alto; Heliófila; Tronco com casca escamosa, marrom; Folhas membranáceas, discolores verdes, opacas em ambas as faces; Frutos secos, indeiscentes, imaturos verdes.","urn:catalog:JBRJ:RB:513974",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"166","2015-05-21T12:37:47.000+0000","JBRJ","RB","RB00513972","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"2740","R. Marquete; A .Vaz, R.C. Mendonça, M.L., G.N. de JesusA .Vaz, R.C. Mendonça, M.L., G.N. de Jesus",1996,10,22,"Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, descendo a trilha da corrente.",NA,NA,"Árvore com 5 m de alt; Heliófila, saxícola; Tronco com casca escamosa, cinza; Folhas membranáceas, discolores verdes, opacas em ambas as faces; Inflorescência pêndula com flores verdes/avinosados; Frutos secos, imaturos esverdeados.","urn:catalog:JBRJ:RB:513972",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"167","2017-10-19T02:32:39.000+0000","JBRJ","RB","RB00071940","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Nilda Marquete",NA,NA,"2740","R. Marquete; A. Vaz. R.C. Mendonça , M.L.Fonseca & G. N. Jesus",1996,10,22,"Brazil","Goiás","Alto Paraíso de Goiás","PARNA, Chapada dos Veados, descendo a trilha da cachoeira.",NA,NA,"Árvore com 5 metros de altura; heliófila, saxícola; tronco com casca escamosa, cinza; folhas menbrabaceas, discolores verdes, opacas em ambas as faces; inflorescencia pendula com flores verdes/avinosados; frutos secos, imaturos de cor verdeados.","urn:catalog:JBRJ:RB:71940",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"168","2017-10-16T22:08:24.000+0000","JBRJ","RB","RB00071983","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Nilda Marquete",NA,NA,"2755","R. Marquete; A. Vaz, R.C. Mendonça, M.L.Fonseca & G. N. Jesus",1996,10,22,"Brazil","Goiás","Alto Paraíso de Goiás","PARNA, Chapada dos Veadeiros, subindo após mirante Ponto de descanso.",NA,NA,"Árvore com 6 metros de alt.; heliófila; tronco com casca escamosa, marrom; folhas menbranáceas, discolores verdes, opacas em ambas as faces; frutos secos, indeiscentes, imaturos verdes.","urn:catalog:JBRJ:RB:71983",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"169",NA,"Cenargen","CEN","44702","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","B. M. T. Walter",NA,NA,"1494","Luciano de Bem Bianchetti",1996,12,17,"Brazil","Go","COLINAS DO SUL","Área a ser inundada.",-48.31333,-13.94361,NA,"BRA:Cenargen:CEN:0000044702",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"170",NA,"UEFS","HUEFS","30507","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","C.A.Stace","2002-12-01T00:00:00.000+0000",NA,"814","Funch, L.S.",1995,1,15,"Brazil","Bahia","Lençóis","Rio Lençóis.",-41.403056,-12.560278,NA,"BRA:UEFS:HUEFS:0000030507",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"171",NA,"Cenargen","CEN","22495","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","N. M. F. da Silva",NA,NA,"2383","Bruno Machado Teles Walter",1995,6,20,"Brazil","Go","MINACU","Estrada Minaçu/AHE Serra da Mesa, km 12 a partir da entrada pelo lado de Minaçu.",-48.25,-13.61667,"Fuste com fissuras e gretas. Área de influência do AHE Serra da Mesa. Cerradão c/ sub-bosque repleto de Bauhinia sp.; Manihot sp. e Cnidosculus sp..","BRA:Cenargen:CEN:0000022495",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"172",NA,"UFPI","TEPB","10015","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-07T00:00:00.000+0000",NA,"1052","M.S.B. Nascimento",1995,6,13,"Brazil","Piauí","Castelo do Piauí","Fazenda Cipó de Cima",-41.5525,-5.322222,"Árvore de 10m, folhas congestas, frutos semelhantes ao do gênero Combretum, flores visitadas por abelhas, encontrando-se disponível para os animais na estação da seca e das chuvas, relevo palno, solo arenoso apresentando boa drenagem Ambiente: Transição c","BRA:UFPI:TEPB:0000010015",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"173","2017-10-13T11:05:17.000+0000","JBRJ","RB","RB00072879","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Nilda Marquete & M. da C. Valente",NA,NA,"1460","Taciana Barbosa Cavalcanti; B. Walte & J.B.Pereira",1995,6,23,"Brazil","Goiás","Minaçu","Estrada Colinas do Sul- UHE Serra da Mesa. Estradinha que sobe para a serra do Retrato.",-5.351944,-13.783333,"Àrvore 3m altura, frutos castanhos","urn:catalog:JBRJ:RB:72879",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"174",NA,"UFPI","TEPB","19361","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","N. M. F. Silva",NA,NA,"2383","B.M.T. Walter et al.",1995,6,20,"Brazil","Goiás","Minacu","Estrada Minacu/AHE Serra da Mesa, km 12 a partir da entrada pelo lado de Minacu",-48.25,-13.616667,"Árvore 11m altura, DAP 20cm, frutos castanhos (maduros), fuste com fissuras e gretas, relevo acidentado, solo areno-argiloso com afloramento de rochas e cascalho, frequente Ambiente: Cerradão mesotrófico, com dossel a 8/10m de altura","BRA:UFPI:TEPB:0000019361",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"175",NA,"Cenargen","CEN","24921","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","B. M. T. Walter",NA,NA,"1460","Taciana Barbosa Cavalcanti",1995,6,23,"Brazil","Go","MINACU","Estrada Colinas do Sul - UHE Serra da Mesa. Estradinha que sobe para a Serra do Retrato.",-48.28333,-13.78333,"No cerrado de afloramento rochoso.","BRA:Cenargen:CEN:0000024921",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"176","2017-10-13T10:55:12.000+0000","JBRJ","RB","RB00071965","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"2383","BRUNO M.T.WALTER; JOÃO B. PEREIRA ; SEBASTIÃO P. CORDOVIL & HAMILTON G.P. DOS SANTOS",1995,6,20,"Brazil","Goiás","Minaçu","ESTRADA MINACU /AHE SERRA DA MESA ; KM 12 A PARTIR DA ENTRADA PELO LADO DE MINACU.",-4.1375,-13.616667,"ÁRVORE ; 11 M DE ALT. DAP 20 CM; FRUTO CASTANHO ( MADUROS) FUSTE COM FISSURAS E GRETAS . AREA DE INFLUENCIA DOP AHE  SERRA DA MESA .CERRADÃO COM SUB - BOSQUE REPLETO DE BAUHINIA SP . , MANIHOT SP . E CNIDOSCULUS SP.","urn:catalog:JBRJ:RB:71965",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"177","2017-10-13T11:29:54.000+0000","JBRJ","RB","RB00072722","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","MARQUETE N.F. DA SILVA",NA,NA,"2779","B.A.S.PEREIRA ; M.P.NETO & D.ALVARENGA",1995,6,20,"Brazil","Goiás","Teresina de Goiás","FAZ. RIO DAS ALMAS , KM 55 DA ESTRADA ALTO PARAÍSO / TERESINA DE GOIAS . .",-47.333333,-13.75,"ÁRVORE CA.10 M ALT. ; FRUTO IMATURO COR VERDE PARDACENTA.","urn:catalog:JBRJ:RB:72722",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"178",NA,"UEFS","HUEFS","51651","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","C.A.Stace","2002-12-01T00:00:00.000+0000",NA,"10205","Thomas, W.W.",1994,1,30,"Brazil","Bahia","Ilhéus","10km south of Ilhéus (Pontal) on road to Olivença, then 3km west, Fazenda Manquinho.",-39.083333,-14.916667,"Restinga.","BRA:UEFS:HUEFS:0000051651",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"179","2008-05-27T22:02:00.000+0000","MO","MO","3313866","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","C.A. Stace","1997-01-01T00:00:00.000+0000",NA,"Thomas 10205","W. Wayt Thomas",1994,1,30,"Brazil","Bahia",NA,"Mun. Ilheus. 10 km S of Ilheus (Pontal) on road to Olivença, then 3 km W, Fazenda Manquinho. Forest with Attalea funifera (piaçava). Disturbed restinga forest.",-39.08333,-14.91666,NA,"urn:catalog:MO:Tropicos:3313866","http://www.tropicos.org/Specimen/3313866","Terminalia actinophylla Mart.",NA,NA,NA,NA
"180",NA,"US","Botany","3596823","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"10205","W. W. Thomas, A. M. Carvalho & J. Kallunki",1994,1,30,"Brazil","Bahia",NA,"10 km south of Ilhéus (Pontal) on road to Olivença, then 3 km west, Fazenda Manquinho",-14.08,-14.92,NA,"http://n2t.net/ark:/65665/3abab791f-bcc4-4ea7-b18b-fc3cbc421beb",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"181",NA,"MBM","MBM","254629","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Stace, CA",NA,NA,"10205","Thomas, WW; et al.",1994,1,30,"Brazil","Bahia","Ilhéus","Fazenda Manquinho, rodovia para Olivença",0,0,NA,"BRA:MBM:MBM:0000254629",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"182",NA,"Universidade Federal da Bahia (UFBA)","ALCB","049894","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Stace, CA","1997-01-01T00:00:00.000+0000",NA,"s/n","Thomas, W; Carvalho, AM de; Kallunki, J",1994,1,30,"Brazil","Bahia","Ilhéus",NA,-39.116667,-14.683333,NA,"BRA:UFBA:ALCB:0000049894",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"183",NA,"NY","NY","110724","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","C. A. Stace","1997-01-01T00:00:00.000+0000",NA,"10205","W. W. Thomas",1994,1,30,"Brazil","Bahia",NA,"10 km south of IlhÃ©us (Pontal) on road to OlivenÃ§a, then 3 km west, Fazenda Manquinho",-39.08,-14.92,NA,"b5c48705-a019-44d5-8a0d-44907cd4fa0f",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"184",NA,"Universidade Federal da Bahia (UFBA)","ALCB","10205","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Stace, CA","1997-01-01T00:00:00.000+0000",NA,"s/n","Thomas, W; Carvalho, AM de; Kallunki, J",1994,1,30,"Brazil","Bahia","Ilhéus",NA,-39.116667,-14.683333,NA,"BRA:UFBA:ALCB:0000010205",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"185",NA,"UEFS","HUEFS","21154","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","C.A.Stace","2002-12-01T00:00:00.000+0000",NA,"PCD1453","Guedes, M.L.S.",1994,11,28,"Brazil","Bahia","Palmeiras","Pai Inácio. Cercado.",-41.466667,-12.45,"Afloramentos rochosos.","BRA:UEFS:HUEFS:0000021154",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"186",NA,"UnB","UB","22273","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Ratter, JA",NA,NA,"7424","Ratter, JA",1994,11,12,"Brazil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás",-47.383333,-13.916667,".","BRA:UnB:UB:0000022273",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"187",NA,"NY","NY","565694","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","C. A. Stace","1993-01-01T00:00:00.000+0000",NA,"9594","W. W. Thomas",1993,1,24,"Brazil","PiauÃ­",NA,"36 km northwest of Picos on BR 316 to Teresina",-41.8,-6.88,NA,"6791aa75-a0fd-4630-8113-9d52b6a0eb8d",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"188",NA,"UEFS","HUEFS","98952","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","R.T.M.Ribeiro","2018-05-01T00:00:00.000+0000",NA,"814","Funch, L.S.",1993,8,31,"Brazil","Bahia","Lençóis","Rio Lençóis.",-41.383333,-12.533333,NA,"BRA:UEFS:HUEFS:0000098952",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"189","2017-10-13T11:16:41.000+0000","JBRJ","RB","RB00072761","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","J.TEIXEIRA E N. MARQUETE",NA,NA,"1177","T.B. CAVALCANTI ; B.M.T.WALTER & D.M.S. DA ROCHA ; H.G.P. DOS SANTOS : P.C. DA SILVA & N.P.V. BATISTA",1992,3,11,"Brazil","Goiás","Minaçu","ÁREA DE EMPRESTIMO ME 33 . PROXIMO AO PORTÃO DE SAÍDA PARA MINACU.",-4.139167,-13.45,"ÁRVORE BIFURCADA DE 8 M DE ALT. 25-15 CM DAP; FRUTOS IMATUROS VINACEOS E ESVERDEADOS.","urn:catalog:JBRJ:RB:72761",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"190",NA,"Cenargen","CEN","18028","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","B. M. T. Walter",NA,NA,"1177","Taciana Barbosa Cavalcanti",1992,3,11,"Brazil","Go","MINACU",NA,-48.35,-13.45,"Frutos imaturos vináceos a esverdeados.","BRA:Cenargen:CEN:0000018028",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"191","2017-10-13T11:25:36.000+0000","JBRJ","RB","RB00072858","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Nilda Marquete & M. da C. Valente",NA,NA,"1177","Taciana Barbosa Cavalcanti; B.M.T.Walter, D.M.S.da Rocha, H.G.P.dos Santos, P.C.da Silva & N.P.V.Batista",1992,3,11,"Brazil","Goiás","Minaçu","Área de emprestimo mE 33. Próximo ao portão de saida para Miracu.",-5.366944,-13.45,"Àrvore bifurcada de 8m de altura 25-15 ca DAP. Frutos imaturos vinaceos a esverdeados.","urn:catalog:JBRJ:RB:72858",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"192",NA,"UFPI","TEPB","17409","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","B. Walter","1998-02-01T00:00:00.000+0000",NA,"1616","B.M.T. Walter et al.",1992,6,11,"Brazil","Goiás","Niquelândia","Faz. Serra Negra (niqueltocantins), Serra Negra, P/O Lado do Bagagem, ao lado da linha de transmissão (elet.)",-48.316667,-14.033333,"Árvore 8m altura, frutos imaturos verdes, maduros castanhos , solo arenoso, relevo ondulado, frequencia ocasional Ambiente: Cerrado com elementos de mata seca e cerrado S.S.","BRA:UFPI:TEPB:0000017409",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"193",NA,"Cenargen","CEN","24514","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","B. M. T. Walter",NA,NA,"1616","Bruno Machado Teles Walter",1992,6,11,"Brazil","Go","NIQUELANDIA","Fazenda Serra Negra (Niqueltocantins). Serra Negra para o lado do rio Bagagem, ao lado da linha de transmissão.",-48.31667,-14.03333,"Bacia de inundação da UHE Serra da Mesa.","BRA:Cenargen:CEN:0000024514",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"194",NA,"US","Botany","3337410","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"4111","A. M. Carvalho & Grupo da Biologia",1992,11,9,"Brazil","Bahia",NA,"km 16 da Rodovia Ilhéus / Itabuna. Campus da Universidade Estadual de Santa Cruz. Plantação de cacau com árvores nativas. CABRUCA",NA,NA,NA,"http://n2t.net/ark:/65665/394067b7e-f57f-4a57-b276-f97d4768224f",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"195",NA,"NY","NY","00750017","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","C. A. Stace","1993-01-01T00:00:00.000+0000",NA,"4111","A. M. V. de Carvalho",1992,11,9,"Brazil","Bahia",NA,"Km 16 da Rod. IlhÃ©us/Itabuna. Campus da Universidade Estadual de Santa Cruz",-39.0490868076529,-14.7929067831182,NA,"455a5122-2790-4e27-9fa0-8dcf90bbfbee",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"196","2008-05-27T22:02:00.000+0000","MO","MO","3183809","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","C.A. Stace","1993-01-01T00:00:00.000+0000",NA,"Carvalho 4111","Carvalho",1992,NA,NA,"Brazil","Bahia",NA,"Mun. De Ilheus, km 16 da Rod. Ilheus/Itabuna. Campus da Universidade Estadual de Santa Cruz. Regiao da Mata Higrofila Sul Baiana. Plantacao de cacau com arvores natives. CABRUCA.",NA,NA,NA,"urn:catalog:MO:Tropicos:3183809","http://www.tropicos.org/Specimen/3183809","Terminalia actinophylla Mart.",NA,NA,NA,NA
"197",NA,"Universidade Federal do Ceará, UFC","EAC","18029","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Castro, A.S.F.","2010-06-18T00:00:00.000+0000",NA,"4492-10","Lisboa, P.",1991,2,10,"Brazil","Piauí","Oeiras","Ramal à direita da estr. Oeiras - Picos, km 2, Solo lageiro",0,0,"Caatinga rupestre","BRA:UFC:EAC:0000018029",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"198","2014-07-07T23:16:00.000+0000","JBRJ","RB","RB00072773","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","NILDA MARQUETE F. DA SILVA","1991-01-01T00:00:00.000+0000",NA,"1536","B.A.S. PEREIRA  ; B.M.T.WALTER, D. ALVARENGA & F.C.A. OLIVEIRA",1991,2,23,"Brazil","Goiás","Goiás","MARGEM DIREITA DO RIO TOCANTINS . CANTEIRO DE OBRAS DA USINA HIDRELÉTRICA DA SERRA DA MESA.",NA,NA,"ÁRVORE CA. 8,00 M DE ALT. FRUTOS IMATUROS DE COR PARDA .","urn:catalog:JBRJ:RB:72773",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"199",NA,"UFPI","TEPB","17410","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","B. Walter","2000-01-01T00:00:00.000+0000",NA,"695","B.M.T. Walter et al.",1991,11,18,"Brazil","Goiás","Minacu","500 metros ao sul do aeroporto do canteiro da UHE Serra da Mesa, área de influência direta",-48.35,-13.816667,"Árboreo 5m altura, fruto verde ferrugínea (imaturo), população com indivíduos de mais de 12m e DAP's superiores a 35cm, frequente na região em ambientes florestais, indivíduos em plena frutificação, relevo acidentado, frequente, solo areno-argiloso, latos","BRA:UFPI:TEPB:0000017410",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"200","2017-10-19T01:26:34.000+0000","JBRJ","RB","RB00072798","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Nilda Marquete",NA,NA,"695","Bruno Machado Teles Walter ; F.de O.da Costa et all",1991,11,19,"Brazil","Goiás","Minaçu","500 metros ao sul do aeroporto do canteiro da UHE Serra da Mesa. Àrea de influencia direta.",-5.366667,-13.816667,"Arboreto; 5metros de altura com frutos verde ferruginea imaturos.","urn:catalog:JBRJ:RB:72798",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"201",NA,"Cenargen","CEN","15301","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","B. M. T. Walter",NA,NA,"695","Bruno Machado Teles Walter",1991,11,18,"Brazil","Go","MINACU","500 metros ao Sul do aeroporto do canteiro da UHE Serra da Mesa. Área de influência direta.",-48.35,-13.81667,"População com indivíduos de mais de 12 m e DAP's superiores a 35 cm. Freqüente na região em ambientes florestais. Indivíduos em plena frutificação. Local com predominância de Terminalia sp.. Dossel d","BRA:Cenargen:CEN:0000015301",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"202","2014-07-22T12:01:59.000+0000","JBRJ","RB","RB00281323","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","N. Marquete F. da Silva",NA,NA,"4012","V. F. Ferreira; et al",1988,11,22,"Brazil","Goiás","Minaçu","Serra da Mesa, Rio Tocantins, represa de Serra da Mesa, reserva dos índios Ava-Canoeiros.",NA,NA,"àrv. pequena, frutos dourados","urn:catalog:JBRJ:RB:281323",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"203",NA,"Universidade Federal do Ceará, UFC","EAC","15182","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Castro, A.S.F.","2010-06-18T00:00:00.000+0000",NA,"s.n.","Fernandes, A.",1987,12,28,"Brazil","Piauí","Oeiras",NA,0,0,"Árvore, 7m; Carrasco","BRA:UFC:EAC:0000015182",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"204","2014-07-07T22:19:44.000+0000","JBRJ","RB","RB00676545","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"2812","Laure Emperaire",1986,2,6,"Brazil","Piauí","São Raimundo Nonato","Zabele.",NA,NA,"Sobre afloramento de arenito ca. 4 m. de altura.","urn:catalog:JBRJ:RB:676545",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"205",NA,"UFPI","TEPB","5412","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-08T00:00:00.000+0000",NA,"2812","L. Emperaire",1986,2,6,"Brazil","Piauí","São Raimundo Nonato","Zabele",NA,NA,"4-5m, sobre afloramentos de arenito Ambiente: Caatinga arbustiva","BRA:UFPI:TEPB:0000005412",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"206","2017-10-10T23:32:04.000+0000","JBRJ","RB","RB00072901","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"2736","Laure Emperaire",1985,2,NA,"Brazil","Piauí","São Raimundo Nonato","Sítio do Meio.",NA,NA,"Folhas com galhas, altura 4-5m.Flores amareladas","urn:catalog:JBRJ:RB:72901",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"207",NA,"UFPI","TEPB","4116","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-07T00:00:00.000+0000",NA,NA,"A.B. de Sousa",1985,6,2,"Brazil","Piauí","Amarante","Dois Coqueiros",NA,NA,"Árvore Ambiente: Cerrado","BRA:UFPI:TEPB:0000004116",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"208","2014-07-07T23:16:21.000+0000","JBRJ","RB","RB00072893","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"226","Laure Emperaire",1984,2,1,"Brazil","Piauí","São Raimundo Nonato","Boqueirão Grande.",NA,NA,"Folhas com 2 tipos de galhos, árvore com 4m altura","urn:catalog:JBRJ:RB:72893",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"209",NA,"UFPI","TEPB","18324","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-07T00:00:00.000+0000",NA,"2331","L. Emperaire",1984,2,1,"Brazil","Piauí","São Raimundo Nonato","Boqueirão Grande",NA,NA,"Árvore 3,5m Ambiente: Caatinga arbustiva","BRA:UFPI:TEPB:0000018324",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"210","2014-07-07T23:16:21.000+0000","JBRJ","RB","RB00072887","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"226","Laure Emperaire",1984,2,1,"Brazil","Piauí","São Raimundo Nonato","Boqueirão Grande.",NA,NA,"Arvore 5m","urn:catalog:JBRJ:RB:72887",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
"211",NA,"MBM","MBM","98113","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Stace, CA",NA,NA,"330","Silva, SB; et al.",1984,3,21,"Brazil","Piauí","Amarante","Fazenda Bernadete",0,0,NA,"BRA:MBM:MBM:0000098113",NA,"Terminalia actinophylla Mart.",NA,NA,NA,NA
